instructions,cycles,cpu_clock,cpu_migrations,branches,branch_misses,branch_ratio,context_switches,cache_references,cache_misses,mem_loads,L1_dcache_stores,L1_dcache_loads,L1_dcache_load_misses,LLC_stores,LLC_store_misses,LLC_loads,thread,seconds,workload,class,app,GFlops,Band,IA,MIPS,Instructions_per_cycle,dwarfs,instructions_per_loads,instructions_per_stores,instructions_per_branches,instructions_per_cache_misses,Loads_PTI,Stores_PTI,L1_load_ratio,L1_load_rate_PTI,branch_miss_predict_ratio,branch_miss_predict_rate_PTI,cache_misses_PTI
17737754846,12436893142,2819.82,4,118717737,734989,161.52314796548,7,127824261,23689,0,3082385578,4935816597,283867720,3326538,4142,4997798,4,0.78,W,CPU,bt,9.33243,0.04851,192.38157,22740.7113410256,1.42622073241899,DLA,3549.11399900516,5332.19666993132,149.411160406469,748776.007682891,0.28176046198581,0.187539969341168,17.3877346709235,16.003587966152,0.006191063092788,0.041436416636785,0.001335512876667
17719026455,12457246203,2824.24,4,118603946,734021,161.581134599691,9,131420160,10519,0,3083764769,4929967916,284607383,3587384,126,5454053,4,0.79,W,CPU,bt,9.33243,0.04851,192.38157,22429.1474113924,1.42238711238868,DLA,3248.78149423924,4939.26115938522,149.396601484069,1684478.22559179,0.307807712452563,0.202459430212527,17.321995880901,16.0622471964135,0.006188841305499,0.041425582938439,0.000593655640546
17714346301,12402004202,2813.21,4,118591109,735803,161.172364070274,9,161084381,9077,0,3080876898,4931654138,284323835,8357704,47,6534108,4,0.77,W,CPU,bt,9.33243,0.04851,192.38157,23005.6445467532,1.42834545227321,DLA,2711.05808183764,2119.52305334097,149.37330842399,1951563.98600859,0.36885967390347,0.471804257294451,17.345201249132,16.0504841764299,0.006204537643712,0.041537124063024,0.00051240953777
17718154673,12438028375,2822.66,4,118808882,737911,161.007061827239,5,125790257,12113,0,3077636545,4934125207,282188492,2941441,4347,4702068,4,0.78,W,CPU,bt,9.33243,0.04851,192.38157,22715.5829141026,1.42451473326857,DLA,3768.16215184468,6023.63082346374,149.131566384069,1462738.76603649,0.26538136091369,0.16601283002018,17.485210583995,15.9265170221149,0.006210907699645,0.041647170013956,0.000683649072014
17656778771,12390012039,2807.98,4,118267183,724311,163.28232347707,5,131064929,10916,0,3093013440,4931269531,286783593,3543032,27,5010680,4,0.79,W,CPU,bt,9.33243,0.04851,192.38157,22350.3528746835,1.42508164765473,DLA,3523.82885576409,4983.52224055555,149.295673771142,1617513.62871015,0.283782226927467,0.200661289692273,17.1950894380489,16.2421241563621,0.006124361649842,0.041021695372297,0.00061823281254
17775578410,12477707233,2823.24,4,119145786,723965,164.573958685848,9,143797428,24594,0,3065650889,4925679624,283069237,6195756,41,6413630,4,0.79,W,CPU,bt,9.33243,0.04851,192.38157,22500.732164557,1.42458691152719,DLA,2771.53163029361,2868.99264754777,149.191834699047,722760.77132634,0.360811325070125,0.348554396211065,17.4009711412053,15.9246146859983,0.006076295472171,0.040728069900258,0.001383583669275
17812393230,12445181736,2842.44,4,116700177,716464,162.883518222828,6,129582263,179919,0,3085554337,4961537360,284562853,3451136,4574,4953438,4,0.79,W,CPU,bt,9.33243,0.04851,192.38157,22547.3332025316,1.43126822957308,DLA,3595.96571714433,5161.31303721441,152.633815028404,99002.2911977056,0.278089414265643,0.193749147317696,17.4356466688925,15.9755541731884,0.006139356583838,0.040222781450463,0.01010077633459
17734621807,12436668431,2817.53,4,118976946,722479,164.6787602131,9,124359881,9620,0,3071549710,4935903073,284019757,3109069,54,5381716,4,0.78,W,CPU,bt,9.33243,0.04851,192.38157,22736.694624359,1.42599458250364,DLA,3295.3470244435,5704.15832102794,149.059312776443,1843515.78035343,0.303458176811856,0.175310702073885,17.3787314133925,16.0149880888858,0.006072428519051,0.040738337014598,0.000542441790115
17844185261,12291202921,2824.69,4,116530672,783755,148.6825245134,7,133685992,197704,0,3120102087,4960274216,287223942,3786081,4657,5349231,4,0.78,W,CPU,bt,9.33243,0.04851,192.38157,22877.1605910256,1.45178509993619,DLA,3335.84121923319,4713.10182243856,153.128656642433,90257.0775553352,0.29977445995762,0.212174495199554,17.2697101135114,16.096220578238,0.006725739983719,0.043922151027706,0.011079463539986
17671950099,12421119346,2812.51,4,118234793,740189,159.735949872262,5,125363816,9941,0,3082868622,4925301566,285520985,2647676,47,4498150,4,0.78,W,CPU,bt,9.33243,0.04851,192.38157,22656.3462807692,1.42273410364509,DLA,3928.71516045485,6674.51383741817,149.464888046956,1777683.34161553,0.254536142010413,0.149823646239801,17.2502261646373,16.1567333203457,0.00626033150834,0.041884964356134,0.000562529881779
17670700283,12424987882,2821.44,4,118488494,724872,163.461264885387,8,127514431,14776,0,3089939238,4927276026,284948710,3001257,4169,5073223,4,0.79,W,CPU,bt,9.33243,0.04851,192.38157,22367.9750417722,1.42219054463622,DLA,3483.13099640997,5887.76645352264,149.134314113234,1195905.54162155,0.287098016419908,0.16984369334176,17.2917997277475,16.1254905259263,0.006117657297594,0.041021124708756,0.000836186442153
17713868283,12441562889,2820.69,4,118311251,733121,161.380251009042,11,133885582,14938,0,3080657560,4920656645,282896695,4248691,34,5486170,4,0.78,W,CPU,bt,9.33243,0.04851,192.38157,22710.0875423077,1.42376552214846,DLA,3228.8223447323,4169.25313773113,149.722601470929,1185825.9661936,0.309710443385484,0.239851111689561,17.3938286730426,15.970351053784,0.006196545077526,0.041386838170383,0.000843294065494
17709417241,12408855757,2814.27,4,118244986,726413,162.779281207798,13,129246740,9898,0,3081412879,4936534099,283540496,3306160,115,5306787,4,0.78,W,CPU,bt,9.33243,0.04851,192.38157,22704.3810782051,1.42715956956868,DLA,3337.1260691262,5356.4912892903,149.768864119109,1789191.4771671,0.299659041728035,0.186689372948181,17.4103317467569,16.0107185991169,0.006143287969944,0.041018458716882,0.000558911671982
17750572862,12409726413,2803.3,4,118164558,729953,161.879679924598,10,126988657,12841,0,3072339917,4917509384,284708797,2706522,71,4494426,4,0.78,W,CPU,bt,9.33243,0.04851,192.38157,22757.1446948718,1.43037584159834,DLA,3949.46381629156,6558.44395944315,150.219094138193,1382335.71077019,0.253198926870781,0.152475191704604,17.2720668831318,16.0394145706417,0.006177427583658,0.041122785482753,0.000723413272339
17699091840,12441117793,2810.62,4,118763548,727837,163.173276434147,6,131484970,12542,0,3078285822,4927476368,283924735,4017270,480,5861600,4,0.78,W,CPU,bt,9.33243,0.04851,192.38157,22691.1433846154,1.42262874883786,DLA,3019.49840316637,4405.75112949839,149.027981548682,1411185.7630362,0.331180834191321,0.226976052574684,17.3548682470374,16.0417685589003,0.006128454498513,0.041122844413694,0.000708623929034
17731801178,12426324883,2812.09,4,117927520,715391,164.843449246636,10,128591777,11818,0,3081907560,4916149081,283373970,3150742,37,4679760,4,0.78,W,CPU,bt,9.33243,0.04851,192.38157,22733.0784333333,1.42695457787831,DLA,3789.04071533583,5627.81756741745,150.361859369213,1500406.25977323,0.263919043137378,0.177688773315886,17.348626202329,15.9811159145854,0.006066361778828,0.040345083548962,0.000666486155657
17743044219,12460146313,2820.17,4,118913406,716131,166.04979535867,15,137288767,15150,0,3072116485,4936600160,283068692,4782851,98,5760015,4,0.78,W,CPU,bt,9.33243,0.04851,192.38157,22747.4925884615,1.42398361731019,DLA,3080.38159952708,3709.72129782007,149.209789003941,1171158.03425743,0.324635103700634,0.269562028982508,17.4395837459835,15.9537838324766,0.006022289866964,0.040361225005185,0.000853855731463
17624339819,12413969143,2823.43,4,118352167,719581,164.473724292331,10,125604108,21581,0,3090231313,4939124605,284535743,3039336,20,4865694,4,0.78,W,CPU,bt,9.33243,0.04851,192.38157,22595.3074602564,1.41971835244476,DLA,3622.16362537389,5798.7467719923,148.914382099991,816660.016635003,0.276078085759247,0.172451055257311,17.3585383436344,16.1444766681845,0.00607999851832,0.040828820108442,0.001224499766893
17677246253,12411015244,2805.25,4,119324659,742432,160.721330707728,14,131956218,11416,0,3071375594,4936802327,283131913,4367295,67,5458838,4,0.78,W,CPU,bt,9.33243,0.04851,192.38157,22663.1362217949,1.42431911535569,DLA,3238.28006125113,4047.64190488621,148.144117076421,1548462.3557288,0.308805903468906,0.247057428373994,17.4364036702567,16.0167431594132,0.006221949479864,0.041999301778918,0.000645801944297
17805420258,12418495212,2803.81,4,118007146,713890,165.301581476138,9,131326778,11500,0,3070642966,4911858333,282690994,3458635,10,5166449,4,0.79,W,CPU,bt,9.33243,0.04851,192.38157,22538.5066556962,1.43378243128802,DLA,3446.35556414086,5148.10619160449,150.884254568787,1548297.41373913,0.290161587041379,0.194246187390384,17.3753619225662,15.8766819262795,0.006049548897657,0.04009397080528,0.000645870742356
17702950817,12459899388,2823.23,4,119372745,715820,166.763634712637,8,142006729,23776,0,3081097326,4937982176,283646212,5315170,75,6003655,4,0.78,W,CPU,bt,9.33243,0.04851,192.38157,22696.0907910256,1.42079404220948,DLA,2948.6955557906,3330.64621018707,148.299771585214,744572.292101279,0.339133010200465,0.300242036197484,17.4089480736658,16.0225385548502,0.005996511180169,0.040435066865384,0.00134305293201
17681474632,12390606312,2818.59,4,117784442,728693,161.637949040268,6,124539286,15682,0,3081062462,4930401008,282786083,2875015,30,4651118,4,0.78,W,CPU,bt,9.33243,0.04851,192.38157,22668.5572205128,1.42700641007986,DLA,3801.5536548417,6150.04604567281,150.117233921268,1127501.25188114,0.2630503448837,0.162600408610534,17.4350907077701,15.9933539982131,0.006186665977498,0.041212230041108,0.000886916975331
17718951533,12369797676,2816.55,4,118271141,720675,164.111618968328,13,123248010,11538,0,3067736638,4934706929,284644444,2777149,27,5240719,4,0.78,W,CPU,bt,9.33243,0.04851,192.38157,22716.6045294872,1.4324366490956,DLA,3381.01537842422,6380.26678907037,149.816357423997,1535703.89434911,0.295769136804715,0.156733257880852,17.3363894255389,16.0644067155934,0.006093413777077,0.040672553263539,0.000651167196801
17672835527,12499928948,2843.88,3,119126790,718060,165.900885719856,6,157352527,16102,0,3088340324,4949108333,283575010,7946222,3936,6310670,4,0.79,W,CPU,bt,9.33243,0.04851,192.38157,22370.6778822785,1.41383487862366,DLA,2800.46897191582,2224.05509523897,148.353158235859,1097555.30536579,0.357083049313663,0.449629149089291,17.4525545569054,16.0458127710612,0.006027695365585,0.040630718194767,0.000911115818138
17721707648,12406873626,2812.92,4,117863427,720670,163.547014583651,5,124897303,16793,0,3082855862,4929291137,282556701,3149374,0,5099351,4,0.79,W,CPU,bt,9.33243,0.04851,192.38157,22432.5413265823,1.42837818633553,DLA,3475.28688415447,5627.05720184392,150.357987198183,1055303.26016793,0.287746028841385,0.177712783810392,17.4453167083091,15.944101246467,0.006114449735116,0.040665945647813,0.000947594912045
17668464663,12362729393,2799.64,4,118238667,725297,163.021034141876,9,123715820,45988,0,3065120219,4939714046,282597274,3225728,0,5451763,4,0.78,W,CPU,bt,9.33243,0.04851,192.38157,22651.8777730769,1.42917183587341,DLA,3240.87174424127,5477.35725485844,149.430512972546,384197.283269549,0.30855895540356,0.182569796613686,17.4796946059713,15.9944443045917,0.006134177747454,0.041050369335082,0.00260282944088
17665435727,12364160100,2846.14,4,117327384,719042,163.171809157184,8,127131430,149514,0,3109689391,4976578383,286081843,3234607,4286,5036473,4,0.8,W,CPU,bt,9.33243,0.04851,192.38157,22081.79465875,1.42876148352366,DLA,3507.50132622571,5461.38548732505,150.565325201489,118152.385241516,0.285103242163578,0.183103720167864,17.3956457033871,16.1944402289919,0.00612850960693,0.04070332660411,0.008463646315357
17682396636,12399853811,2813.43,4,117807546,729107,161.577856199433,6,129766914,10365,0,3084752109,4934954176,283398924,3541302,7,5213724,4,0.8,W,CPU,bt,9.33243,0.04851,192.38157,22102.995795,1.42601654063968,DLA,3391.5099142187,4993.19081964769,150.095619817087,1705971.69667149,0.294853922085723,0.200272738639409,17.4134541738768,16.0271783194265,0.006188966876536,0.041233494249054,0.000586176196212
17736530701,12440800064,2816.2,4,118582495,729305,162.596574821234,10,122164566,20483,0,3080089339,4939053069,283004433,2982566,7,5011370,4,0.79,W,CPU,bt,9.33243,0.04851,192.38157,22451.3046848101,1.42567444294232,DLA,3539.2578678086,5946.73536176567,149.57123900117,865914.695161842,0.282545108988955,0.168159492421584,17.4522109658968,15.9560196845059,0.006150191054759,0.041118807972908,0.001154848168748
17725381880,12421242299,2818.85,4,118828834,715366,166.109144130417,10,125109918,23952,0,3078243140,4934538057,283767571,2818907,78,4742771,4,0.78,W,CPU,bt,9.33243,0.04851,192.38157,22724.8485641026,1.42702166605566,DLA,3737.34719217942,6288.03358181025,149.16734670644,740037.653640615,0.26756946801532,0.159032229549911,17.3893656685668,16.0091090234948,0.006020138176228,0.040358284230094,0.001351282593636
17836066993,12664265978,2939.79,6,118692343,744693,159.384260359638,7,135846918,150933,0,3101657379,4968143510,286184144,6010325,68,5928140,6,0.57,W,CPU,bt,13.12888,0.07904,166.10425,31291.3456017544,1.40837747911994,DLA,3008.71217498237,2967.57113683536,150.2714205667,118172.082930837,0.332368116935565,0.336975915282154,17.3599537715828,16.0452494438553,0.006274145249622,0.041752085832166,0.008462235539889
17682906302,12622086657,2908.23,6,119895734,757994,158.175043601928,8,132562633,72087,0,3076994214,4940591254,284557755,4842223,88,5703477,6,0.57,W,CPU,bt,13.12888,0.07904,166.10425,31022.6426350877,1.40094952463295,DLA,3100.37303595684,3651.8157676753,147.485700383635,245299.517277734,0.322541832354499,0.273836377193964,17.362349706477,16.0922503427966,0.00632210984254,0.042865917347211,0.004076648870319
17678924845,12616760826,2920.93,6,119856820,752942,159.184664954273,8,121537443,92473,0,3078797003,4930826987,285269572,3806607,436,4980571,6,0.56,W,CPU,bt,13.12888,0.07904,166.10425,31569.5086517857,1.40122532944971,DLA,3549.57791887717,4644.27371803814,147.500366228639,191179.315529938,0.281723636684197,0.215318919751876,17.2847982083417,16.1361380570991,0.006282012154169,0.042589807163129,0.005230691391629
17692797009,12642084196,2915.07,6,120468364,755537,159.447338780232,5,124862109,77244,0,3076189204,4938039160,284094005,4293381,0,5121436,6,0.58,W,CPU,bt,13.12888,0.07904,166.10425,30504.8224293103,1.39951583415321,DLA,3454.65549291253,4120.94733940454,146.866749257091,229050.761340687,0.289464463837731,0.242662649541281,17.3817084242943,16.0570431489994,0.006271663156312,0.042703084176893,0.004365844471098
17679521828,12691868793,2924.96,6,120256924,762218,157.772348593185,14,124295099,71920,0,3069889475,4932608747,285575080,3677649,125,4802971,6,0.56,W,CPU,bt,13.12888,0.07904,166.10425,31570.5746928571,1.39298019199118,DLA,3680.95535617433,4807.2890664661,147.014585438756,245822.049888765,0.271668603185482,0.208017447291788,17.2725461444325,16.1528735210315,0.006338246270127,0.043113043860317,0.00406798332555
17685046717,12650755640,2927.61,6,119941627,753845,159.106483428291,8,124475662,119675,0,3073826334,4927917899,284508491,3925761,41,5142142,6,0.57,W,CPU,bt,13.12888,0.07904,166.10425,31026.3977491228,1.39794390313589,DLA,3439.23732891857,4504.87095801298,147.44711372808,147775.614932108,0.290762138335605,0.221981941174422,17.3208113461893,16.0875170731956,0.0062850990007,0.042626124322044,0.006767016333916
17718362338,12607216970,2910.72,6,119959647,777889,154.211779572664,13,121981079,95368,0,3075544609,4933065567,284934489,3665047,468,5066272,6,0.56,W,CPU,bt,13.12888,0.07904,166.10425,31639.9327464286,1.40541424647188,DLA,3497.31762092521,4834.41613108918,147.702688204809,185789.387824008,0.285933423380474,0.206850211666554,17.3129816060982,16.0813106518829,0.006484588938479,0.043902985228589,0.005382438748048
17430838560,12351479944,2944.93,5,118832370,757229,156.930558655308,4,122315011,103350,0,3107000304,4974266501,286075614,3978771,1176,5297563,6,0.57,W,CPU,bt,13.12888,0.07904,166.10425,30580.4185263158,1.41123481874473,DLA,3290.35040451619,4380.96049257421,146.684262545635,168658.33149492,0.303918998604964,0.228260446925968,17.3879431086356,16.4120396741257,0.006372245205578,0.043441914592547,0.0059291467616
17694188482,12564845499,2896.53,6,119491615,752022,158.893775714008,5,130710994,67918,0,3077941160,4940832128,284842312,5454156,7,5423664,6,0.57,W,CPU,bt,13.12888,0.07904,166.10425,31042.4359333333,1.40822969000361,DLA,3262.40498710835,3244.16618849919,148.078913168928,260522.814011013,0.306522336727531,0.308245614403193,17.3458503875646,16.09807153856,0.006293512728906,0.042501073206325,0.003838435431446
17695243068,12600956338,2904.52,6,120292134,756944,158.918141896891,11,126397042,67130,0,3076623268,4936869033,283152002,4449485,40,5136871,6,0.57,W,CPU,bt,13.12888,0.07904,166.10425,31044.2860842105,1.40427778601513,DLA,3444.75130249524,3976.91936662333,147.102245837621,263596.649307314,0.290296718742988,0.251450911575576,17.4354021802043,16.0015887270885,0.006292547773739,0.042776694114412,0.003793674929586
17700913658,12647980235,2913.83,6,120005784,760628,157.771977891952,7,130125358,78870,0,3071910939,4930931932,284922302,4530071,7,5467005,6,0.57,W,CPU,bt,13.12888,0.07904,166.10425,31054.2344877193,1.39950516439117,DLA,3237.77162413424,3907.42521651427,147.50050429236,224431.515886902,0.308854396198309,0.255923004175133,17.306233655237,16.0964743122866,0.006338261162479,0.042971115203211,0.00445570220407
17686163669,12630586858,2920.45,6,119823272,747103,160.383872103311,8,122185117,78754,0,3077762839,4935928722,284862427,3401566,85,4821323,6,0.6,W,CPU,bt,13.12888,0.07904,166.10425,29476.9394483333,1.40026460114938,DLA,3668.3216762287,5199.41805303793,147.602075738676,224574.798346751,0.272604228380558,0.192329216423695,17.3274123020794,16.10651310998,0.006235040885881,0.042242230366188,0.004452859391889
17671251136,12641985247,2924.23,6,120658775,762026,158.339446423088,11,137481430,71680,0,3078801312,4936719092,284738930,6361261,20,5792196,6,0.58,W,CPU,bt,13.12888,0.07904,166.10425,30467.6743724138,1.39782247730383,DLA,3050.87243870891,2777.94782135177,146.456410948976,246529.73125,0.327775093875504,0.359977963701777,17.3377033200202,16.1131165987409,0.006315545636859,0.043122356993026,0.00405630588623
17691242183,12612613723,2913.49,6,119733310,767626,155.97870577599,18,126032504,68451,0,3074083163,4938812930,283567588,4056047,159,5067570,6,0.56,W,CPU,bt,13.12888,0.07904,166.10425,31591.5038982143,1.4026626495933,DLA,3491.07011506501,4361.69555801498,147.755392237966,258451.186732115,0.286445120561945,0.229268638009917,17.4167046552584,16.028698554163,0.006411131538918,0.043390169670371,0.003869202585773
17681188729,12643483310,2914.31,6,119990078,761360,157.59966113271,12,134053669,72878,0,3073348505,4933599968,284874638,5248857,88,5706060,6,0.56,W,CPU,bt,13.12888,0.07904,166.10425,31573.5513017857,1.39844284169819,DLA,3098.66856096851,3368.57885993084,147.355423245912,242613.528485963,0.322719251938143,0.296861092342226,17.3184949093292,16.1117356059188,0.006345191308235,0.043060453212133,0.004121781692227
17664509174,12615467053,2919.99,6,119975286,757239,158.437806293654,8,121440896,94818,0,3071757370,4935008722,284739260,3520490,14,5015975,6,0.57,W,CPU,bt,13.12888,0.07904,166.10425,30990.3669719298,1.40022633326123,DLA,3521.65016253071,5017.6279932623,147.23456607555,186299.111708747,0.283957790765163,0.199297357504942,17.3316764326774,16.1192851267615,0.006311624879144,0.042867820019283,0.005367712120729
17677856934,12662349269,2918.2,6,120013040,764301,157.023267011295,17,123542856,67466,0,3073891757,4938329783,284436812,3892071,132,5020587,6,0.56,W,CPU,bt,13.12888,0.07904,166.10425,31567.6016678571,1.39609613970126,DLA,3521.07371787403,4542.01810141696,147.299467907821,262026.160347434,0.284004278275601,0.22016644973036,17.3617815087873,16.0900053135366,0.006368482958185,0.043234935255643,0.003816412829444
17670517942,12633702117,2921.39,6,120246660,755344,159.194565654854,13,131682024,76941,0,3072705688,4936049315,284580473,5079579,27,5740162,6,0.56,W,CPU,bt,13.12888,0.07904,166.10425,31554.496325,1.39868090749286,DLA,3078.40056465305,3478.73671066047,146.952255821492,229663.22171534,0.324844015259822,0.287460674139418,17.3450035519479,16.1048178629557,0.006281621460421,0.042746002266559,0.004354201741711
17696854929,12663064391,2918.1,6,120367813,763393,157.674766470219,9,120411249,63604,0,3075347603,4943769790,285002546,3314040,57,4759085,6,0.56,W,CPU,bt,13.12888,0.07904,166.10425,31601.5266589286,1.39751756625179,DLA,3718.54146942112,5339.96419144006,147.023149195209,278234.936937928,0.268922642983372,0.187267173364757,17.3464057054424,16.1047003630551,0.006342168898591,0.043137212971612,0.00359408495211
